ID,Category,Language,Collection,Genre,Pubdate,Author_Last,Author_First,Work.Title,Translation,PubHouse_Imprint,Prize_Prizewinner.,WinnerShortlist..PrizeWinner.,Author_Gender,Author_Nationality
"2012_Smitherd,Luke_TheStoneMan_SF.txt",Fiction ,English ,,SF ,2012,Smitherd,Luke,TheStoneMan,,,,,M,UK
"2012_Suarez,Daniel_KillDecision_SF.txt",Fiction ,English ,,SF ,2012,Suarez,Daniel,KillDecision,,,,,M,US 
"2012_Varley,John_SlowApocalypse_SF.txt",Fiction ,English ,,SF ,2012,Varley,John,SlowApocalypse,,,,,M,US 
"2012_Weber,David_ARisingThunder_SF.txt",Fiction ,English ,,SF ,2012,Weber,David,ARisingThunder,,,,,M,US 
"2012_Williams,WalterJon_TheFourthWall_SF.txt",Fiction ,English ,,SF ,2012,Williams,WalterJon,TheFourthWall,,,,,M,US 
"2013_Asher,Neal_JupiterWar_SF.txt",Fiction ,English ,,SF ,2013,Asher,Neal,JupiterWar,,,,,M,UK
"2013_Asher,Neal_TheDeparture_SF.txt",Fiction ,English ,,SF ,2013,Asher,Neal,TheDeparture,,,,,M,UK
"2013_Barry,Max_Lexicon_SF.txt",Fiction ,English ,,SF ,2013,Barry,Max,Lexicon,,,,,M,Australia
"2013_Baxter,Stephen_Proxima_SF.txt",Fiction ,English ,,SF ,2013,Baxter,Stephen,Proxima,,,,,M,UK
"2013_Bova,Ben_NewEarth_SF.txt",Fiction ,English ,,SF ,2013,Bova,Ben,NewEarth,,,,,M,US 
"2013_Haig,Matt_TheHumans_SF.txt",Fiction ,English ,,SF ,2013,Haig,Matt,TheHumans,,,,,M,UK
"2013_Hertling,William_TheLastFirewall_SF.txt",Fiction ,English ,,SF ,2013,Hertling,William,TheLastFirewall,,,,,M,US 
"2013_Howey,Hugh_Dust_SF.txt",Fiction ,English ,,SF ,2013,Howey,Hugh,Dust,,,,,M,US 
"2013_Hudspeth,EB_TheResurrectionist_SF.txt",Fiction ,English ,,SF ,2013,Hudspeth,EB,TheResurrectionist,,,,,M,US 
"2013_Istvan,Zoltan_TheTranshumanistWager_SF.txt",Fiction ,English ,,SF ,2013,Istvan,Zoltan,TheTranshumanistWager,,,,,M,US 
"2013_Mather,Matthew_TheAtopiaChronicles_SF.txt",Fiction ,English ,,SF ,2013,Mather,Matthew,TheAtopiaChronicles,,,,,M,Canada
"2013_Mather,Matthew_TheDystopiaChronicles_SF.txt",Fiction ,English ,,SF ,2013,Mather,Matthew,TheDystopiaChronicles,,,,,M,Canada
"2013_McGinnis,MarkWayne_ScrapyardShip_SF.txt",Fiction ,English ,,SF ,2013,McGinnis,MarkWayne,ScrapyardShip,,,,,M,US 
"2013_McIntosh,Will_LoveMinusEighty_SF.txt",Fiction ,English ,,SF ,2013,McIntosh,Will,LoveMinusEighty,,,,,M,US 
"2013_Monk,Devon_ColdCopper_SF.txt",Fiction ,English ,,SF ,2013,Monk,Devon,ColdCopper,,,,,M,US 
"2013_Priest,Christopher_TheAdjacent_SF.txt",Fiction ,English ,,SF ,2013,Priest,Christopher,TheAdjacent,,,,,M,UK
"2013_Reynolds,Alastair_OntheSteelBreeze_SF.txt",Fiction ,English ,,SF ,2013,Reynolds,Alastair,OntheSteelBreeze,,,,,M,UK
"2013_Riddle,AG_TheAtlantisGene_SF.txt",Fiction ,English ,,SF ,2013,Riddle,AG,TheAtlantisGene,,,,,M,US 
"2013_Scott,JasperT_DarkSpace_SF.txt",Fiction ,English ,,SF ,2013,Scott,JasperT,DarkSpace,,,,,M,Canada
"2013_Stross,Charles_NeptunesBrood_SF.txt",Fiction ,English ,,SF ,2013,Stross,Charles,NeptunesBrood,,,,,M,UK
2013_TerryPratchett_StephenBaxter_TheLongEarth_SF.txt,Fiction ,English ,,SF ,2013,Pratchett,Terry,TheLongEarth,,,,,M,UK
"2013_Weber,David_ShadowofFreedom_SF.txt",Fiction ,English ,,SF ,2013,Weber,David,ShadowofFreedom,,,,,M,US 
"2013_Wehr,Dietmar_TheSynchronicityWarPart1_SF.txt",Fiction ,English ,,SF ,2013,Wehr,Dietmar,TheSynchronicityWarPart1,,,,,M,US 
"2013_Wilson,RobertCharles_BurningParadise_SF.txt",Fiction ,English ,,SF ,2013,Wilson,RobertCharles,BurningParadise,,,,,M,US/Canada
"2013_Winters,BenH_CountdownCity_SF.txt",Fiction ,English ,,SF ,2013,Winters,BenH,CountdownCity,,,,,M,US 
"2014_Cambias,JamesL_ADarklingSea_SF.txt",Fiction ,English ,,SF ,2014,Cambias,JamesL,ADarklingSea,,,,,M,US 
"2014_Carey,MR_TheGirlWithAlltheGifts_SF.txt",Fiction ,English ,,SF ,2014,Carey,MR,TheGirlWithAlltheGifts,,,,,M,UK
"2014_Gibson,William_ThePeripheral_SF.txt",Fiction ,English ,,SF ,2014,Gibson,William,ThePeripheral,,,,,M,US 
"2014_Gregory,Daryl_Afterparty_SF.txt",Fiction ,English ,,SF ,2014,Gregory,Daryl,Afterparty,,,,,M,US 
"2014_Heppner,Vaughn_StarViking_SF.txt",Fiction ,English ,,SF ,2014,Heppner,Vaughn,StarViking,,,,,M,Canada
"2014_Herbert,Brian_HellholeInferno_SF.txt",Fiction ,English ,,SF ,2014,Herbert,Brian,HellholeInferno,,,,,M,US 
"2014_Hile,Christiaan_Deception_SF.txt",Fiction ,English ,,SF ,2014,Hile,Christiaan,Deception,,,,,M,US 
"2014_Hile,Christiaan_War267_SF.txt",Fiction ,English ,,SF ,2014,Hile,Christiaan,War267,,,,,M,US 
"2014_Ingermanson,RS_Transgression_SF.txt",Fiction ,English ,,SF ,2014,Ingermanson,RS,Transgression,,,,,M,US 
"2014_Kloos,Marko_LinesofDeparture_SF.txt",Fiction ,English ,,SF ,2014,Kloos,Marko,LinesofDeparture,,,,,M,US/Germany
"2014_McDevitt,Jack_ComingHome_SF.txt",Fiction ,English ,,SF ,2014,McDevitt,Jack,ComingHome,,,,,M,US 
"2014_Nuttall,Christopher_ArkRoyal_SF.txt",Fiction ,English ,,SF ,2014,Nuttall,Christopher,ArkRoyal,,,,,M,UK
"2014_Richards,DouglasE_QuantumLens_SF.txt",Fiction ,English ,,SF ,2014,Richards,DouglasE,QuantumLens,,,,,M,US 
"2014_Riddle,AG_Departure_SF.txt",Fiction ,English ,,SF ,2014,Riddle,AG,Departure,,,,,M,US 
"2014_Smith,NicholasSansbury_ExtinctionHorizon_SF.txt",Fiction ,English ,,SF ,2014,Smith,NicholasSansbury,ExtinctionHorizon,,,,,M,US 
"2014_VanderMeer,Jeff_Annihilation_SF.txt",Fiction ,English ,,SF ,2014,VanderMeer,Jeff,Annihilation,,,,,M,US 
"2014_VanderMeer,Jeff_Authority_SF.txt",Fiction ,English ,,SF ,2014,VanderMeer,Jeff,Authority,,,,,M,US 
"2014_Watts,Peter_Echopaxia_SF.txt",Fiction ,English ,,SF ,2014,Watts,Peter,Echopaxia,,,,,M,Canada
"2014_Wilson,DanielH_Robogenesis_SF.txt",Fiction ,English ,,SF ,2014,Wilson,DanielH,Robogenesis,,,,,M,US 
"2015_Bacigalupi,Paolo_TheWaterKnife_SF.txt",Fiction ,English ,,SF ,2015,Bacigalupi,Paolo,TheWaterKnife,,,,,M,US 
"2015_Chu,Wesley_TheRebirthspfTao_SF.txt",Fiction ,English ,,SF ,2015,Chu,Wesley,TheRebirthspfTao,,,,,M,US/Taiwan
"2015_Clines,Peter_TheFold_SF.txt",Fiction ,English ,,SF ,2015,Clines,Peter,TheFold,,,,,M,US 
"2015_Corey,JamesSA_NemesisGames_SF.txt",Fiction ,English ,,SF ,2015,Corey,JamesSA,NemesisGames,,,,,M,US 
"2015_Douglas,Ian_DeepTime_SF.txt",Fiction ,English ,,SF ,2015,Douglas,Ian,DeepTime,,,,,M,US 
"2015_Greenfeld,KarlTaro_TheSubprimes_SF.txt",Fiction ,English ,,SF ,2015,Greenfeld,KarlTaro,TheSubprimes,,,,,M,US/Japan
"2015_Grossart,Chuck_TheGeminiEffect_SF.txt",Fiction ,English ,,SF ,2015,Grossart,Chuck,TheGeminiEffect,,,,,M,US 
"2015_Heppner,Vaughn_TheLostDestroyer_SF.txt",Fiction ,English ,,SF ,2015,Heppner,Vaughn,TheLostDestroyer,,,,,M,Canada
"2015_Keyes,Greg_FootstepsintheSky_SF.txt",Fiction ,English ,,SF ,2015,Keyes,Greg,FootstepsintheSky,,,,,M,US 
"2015_Kloos,Marko_AnglesofAttack_SF.txt",Fiction ,English ,,SF ,2015,Kloos,Marko,AnglesofAttack,,,,,M,Germany
"2015_McCammon,Robert_TheBorder_SF.txt",Fiction ,English ,,SF ,2015,McCammon,Robert,TheBorder,,,,,M,US 
"2015_Naam,Ramez_Apex_SF.txt",Fiction ,English ,,SF ,2015,Naam,Ramez,Apex,,,,,M,US/Egypt
"2015_Rosen,LevAC_Depth_SF.txt",Fiction ,English ,,SF ,2015,Rosen,LevAC,Depth,,,,,M,US 
"2015_Rotter,Jeffrey_TheOnlyWords_SF.txt",Fiction ,English ,,SF ,2015,Rotter,Jeffrey,TheOnlyWords,,,,,M,US 
"2015_Stephenson,Neal_Seveneves_SF.txt",Fiction ,English ,,SF ,2015,Stephenson,Neal,Seveneves,,,,,M,US 
"2015_Walton,David_Superposition_SF.txt",Fiction ,English ,,SF ,2015,Walton,David,Superposition,,,,,M,US 
"2015_Wellington,David_Positive_SF.txt",Fiction ,English ,,SF ,2015,Wellington,David,Positive,,,,,M,US 
"2015_William,EliKP_CashCrashJubilee_SF.txt",Fiction ,English ,,SF ,2015,William,EliKP,CashCrashJubilee,,,,,M,Canada
"2010_Bacigalupi,Paolo_ShipBreaker_SF.txt",Fiction ,English ,,SF_YA,2010,Bacigalupi,Paolo,ShipBreaker,,,,,M,US 
"2011_Cline,Ernest_ReadyPlayerOne_SF.txt",Fiction ,English ,,SF_YA,2011,Cline,Ernest,ReadyPlayerOne,,,,,M,US 
"2011_Sawyer,RobertJ_Wonder_SF.txt",Fiction ,English ,,SF_YA,2011,Sawyer,RobertJ,Wonder,,,,,M,Canada
"2012_Cramer,Scott_NightofthePurpleMoon_SF.txt",Fiction ,English ,,SF_YA,2012,Cramer,Scott,NightofthePurpleMoon,,,,,M,US 
"2012_OBrien,CaraghM_Promised_SF.txt",Fiction ,English ,,SF_YA,2012,OBrien,CaraghM,Promised,,,,,M,US 
"2012_Phillips,Richard_TheSecondShip_SF.txt",Fiction ,English ,,SF_YA,2012,Phillips,Richard,TheSecondShip,,,,,M,US 
"2014_Brown,Pierce_RedRising_SF.txt",Fiction ,English ,,SF_YA,2014,Brown,Pierce,RedRising,,,,,M,US 
"2014_Card,OrsonScott_Visitors_SF.txt",Fiction ,English ,,SF_YA,2014,Card,OrsonScott,Visitors,,,,,M,US 
"2014_Gould,Steven_Exo_SF.txt",Fiction ,English ,,SF_YA,2014,Gould,Steven,Exo,,,,,M,US 
"2014_Higson,Charlie_TheHunted_SF.txt",Fiction ,English ,,SF_YA,2014,Higson,Charlie,TheHunted,,,,,M,UK
"2014_Morrow,JasonD_AnywherebutHere_SF.txt",Fiction ,English ,,SF_YA,2014,Morrow,JasonD,AnywherebutHere,,,,,M,US 
"2014_Yancey,Rick_TheInfiniteSea_SF.txt",Fiction ,English ,,SF_YA,2014,Yancey,Rick,TheInfiniteSea,,,,,M,US 
"2015_Brown,Pierce_GoldenSon_SF.txt",Fiction ,English ,,SF_YA,2015,Brown,Pierce,GoldenSon,,,,,M,US 
"2015_Sanderson,Brandon_Firefight_SF.txt",Fiction ,English ,,SF_YA,2015,Sanderson,Brandon,Firefight,,,,,M,US 
"2010_Hand,Dana_DeepCreek_MY.txt",Fiction ,English,,MY,2010,Hand,Dana,DeepCreek,,,,,n,US
"2012_Frazier,LA_BackontheMarket_MY.txt",Fiction ,English ,,MY,2012,Frazier,LA,BackontheMarket,,,,,n,US
"2012_French,Nicci_BlueMonday_MY.txt",Fiction ,English ,,MY,2012,French,Nicci,BlueMonday,,,,,n,UK
"2013_French,Nicci_TuesdaysGone_MY.txt",Fiction ,English ,,MY,2013,French,Nicci,TuesdaysGone,,,,,n,UK
"2015_Raeder,Leah_BlackIris_ROM.txt",Fiction ,English,,ROM,2015,Raeder,Leah,BlackIris,,,,,T,US
"2005_Coffey,Wayne_TheBoysofWinter_NF.txt",,,,,2005,,,TheBoysofWinter,,,,,,
"2005_Dicker,John_UnitedStatesofWal-Mart_NF.txt",,,,,2005,,,UnitedStatesofWal-Mart,,,,,,
"2005_Gladwell,Malcom_Blink_NF.txt",,,,,2005,,,Blink,,,,,,
"2005_Kramer,PeterD_AgainstDepression_NF.txt",,,,,2005,,,AgainstDepression,,,,,,
"2005_Perl,Jed_NewArtCity_NF.txt",,,,,2005,,,NewArtCity,,,,,,
"2005_Savan,Leslie_SlamDunks_NF.txt",,,,,2005,,,SlamDunks,,,,,,
"2005_Tripp,CA_IntimateWorldofAbraham_NF.txt",,,,,2005,,,IntimateWorldofAbraham,,,,,,
"2005_Walls,Jeannette_GlassCastle_NF.txt",,,,,2005,,,GlassCastle,,,,,,
"2005_Warren,LouisS_BuffaloBillsAmerica_NF.txt",,,,,2005,,,BuffaloBillsAmerica,,,,,,
"2006_Dawkins,Richard_TheGodDelusion_NF.txt",,,,,2006,,,TheGodDelusion,,,,,,
"2006_Dennett,DanielC_BreakingtheSpell_NF.txt",,,,,2006,,,BreakingtheSpell,,,,,,
"2006_Ehrenreich,Barbara_DancingInTheStreets_NF.txt",,,,,2006,,,DancingInTheStreets,,,,,,
"2006_Golden,Daniel_PriceofAdmission_NF.txt",,,,,2006,,,PriceofAdmission,,,,,,
"2006_Kean,ThomasH_Hamilton,LeeH_WithoutPrecedent-TheInsideStory_NF.txt",,,,,2006,,,"Hamilton,LeeH",,,,,,
"2006_Kuczynski,Alex_BeautyJunkies_NF.txt",,,,,2006,,,BeautyJunkies,,,,,,
"2006_Lemov,Rebecca_WorldasLaboratory_NF.txt",,,,,2006,,,WorldasLaboratory,,,,,,
"2006_Mansfield,HarveyC_Manliness_NF.txt",,,,,2006,,,Manliness,,,,,,
"2006_Michaels,WalterBenn_TheTroublewithDiversity_NF.txt",,,,,2006,,,TheTroublewithDiversity,,,,,,
"2006_Obama,Barack_AudacityofHope_NF.txt",,,,,2006,,,AudacityofHope,,,,,,
"2006_Perle,Liz_MoneyMemoir_NF.txt",,,,,2006,,,MoneyMemoir,,,,,,
"2007_Beah,Ishmael_ALongWayGone_NF.txt",,,,,2007,,,ALongWayGone,,,,,,
"2007_Dean,JohnW_BrokenGovernment_NF.txt",,,,,2007,,,BrokenGovernment,,,,,,
"2007_Denfeld,Rene_AllGodsChildren_NF.txt",,,,,2007,,,AllGodsChildren,,,,,,
"2007_Epstein,Helen_InvisibleCure_NF.txt",,,,,2007,,,InvisibleCure,,,,,,
"2007_Gdula,Steven_WarmestRoomintheHouse_NF.txt",,,,,2007,,,WarmestRoomintheHouse,,,,,,
"2007_LeBor,Adam_CityofOranges_NF.txt",,,,,2007,,,CityofOranges,,,,,,
"2007_Millner,Caille_GoldenRoad_NF.txt",,,,,2007,,,GoldenRoad,,,,,,
"2007_Montross,Christine_BodyofWork_NF.txt",,,,,2007,,,BodyofWork,,,,,,
"2007_Ross,Alex_TheRestisNoise_NF.txt",,,,,2007,,,TheRestisNoise,,,,,,
"2007_Stewart,Amy_FlowerConfidential_NF.txt",,,,,2007,,,FlowerConfidential,,,,,,
"2007_Thomas,Dana_Deluxe-HowLuxuryLost_NF.txt",,,,,2007,,,Deluxe-HowLuxuryLost,,,,,,
"2007_Ulrich,LaurelThatcher_WellbehavedWomenSeldom_NF.txt",,,,,2007,,,WellbehavedWomenSeldom,,,,,,
"2008_Baker,Stephen_TheNumerati_NF.txt",,,,,2008,,,TheNumerati,,,,,,
"2008_Blount,Roy_AlphabetJuice_NF.txt",,,,,2008,,,AlphabetJuice,,,,,,
"2008_Breslin,Jimmy_TheGoodRat_NF.txt",,,,,2008,,,TheGoodRat,,,,,,
"2008_Gilmour,David_TheFilmClub_NF.txt",,,,,2008,,,TheFilmClub,,,,,,
"2008_Hemming,John_StoryoftheAmazon_NF.txt",,,,,2008,,,StoryoftheAmazon,,,,,,
"2008_Kimmel,Michael_Guyland_NF.txt",,,,,2008,,,Guyland,,,,,,
"2008_Lowenstein,Roger_WhileAmericaAged_NF.txt",,,,,2008,,,WhileAmericaAged,,,,,,
"2008_Paul,Pamela_ParentingInc_NF.txt",,,,,2008,,,ParentingInc,,,,,,
"2008_Reed,Julia_HouseonFirstStreet_NF.txt",,,,,2008,,,HouseonFirstStreet,,,,,,
"2008_Shea,Ammon_ReadingtheOED_NF.txt",,,,,2008,,,ReadingtheOED,,,,,,
"2009_Anderson,Chris_Free-TheFuture_NF.txt",,,,,2009,,,Free-TheFuture,,,,,,
"2009_Bamford,James_ShadowFactory_NF.txt",,,,,2009,,,ShadowFactory,,,,,,
"2009_Coughlin,Con_KhomeinisGhost_NF.txt",,,,,2009,,,KhomeinisGhost,,,,,,
"2009_Ellis,Richard_OnThinIce_NF.txt",,,,,2009,,,OnThinIce,,,,,,
"2009_Kot,Greg_HowtheWiredGeneration_NF.txt",,,,,2009,,,HowtheWiredGeneration,,,,,,
"2009_Krakauer,Jon_WhereMenWinGlory_NF.txt",,,,,2009,,,WhereMenWinGlory,,,,,,
"2009_McManus,James_CowboysFull_NF.txt",,,,,2009,,,CowboysFull,,,,,,
"2009_Rapport,Mike_1848_NF.txt",,,,,2009,,,1848,,,,,,
"2009_Tyler,Patrick_WorldofTrouble_NF.txt",,,,,2009,,,WorldofTrouble,,,,,,
"2009_Walbert,Kate_ShortHistoryofWomen_NF.txt",,,,,2009,,,ShortHistoryofWomen,,,,,,
"2010_Armstrong,Ken_Perry,Nick_ScoreboardBaby_NF.txt",,,,,2010,,,"Perry,Nick",,,,,,
"2010_BluBuhs,Joshua_BigFoot_NF.txt",,,,,2010,,,BigFoot,,,,,,
"2010_Corbett,Christopher_ThePokerBride_NF.txt",,,,,2010,,,ThePokerBride,,,,,,
"2010_Herlihy,David_TheLostCyclist_NF.txt",,,,,2010,,,TheLostCyclist,,,,,,
"2010_Hyde,Lewis_CommonasAir_NF.txt",,,,,2010,,,CommonasAir,,,,,,
"2010_Powers,William_HamletsBlackberry_NF.txt",,,,,2010,,,HamletsBlackberry,,,,,,
"2010_Rhode,DeborahL_TheBeautyBias_NF.txt",,,,,2010,,,TheBeautyBias,,,,,,
"2010_Seife,Charles_Proofiness_NF.txt",,,,,2010,,,Proofiness,,,,,,
"2010_Traister,Rebecca_BigGirlsDontCry_NF.txt",,,,,2010,,,BigGirlsDontCry,,,,,,
"2011_Bellos,David_IsThataFishinYourEar_NF.txt",,,,,2011,,,IsThataFishinYourEar,,,,,,
"2011_Garrett,Brandon_ConvictingtheInnocent_NF.txt",,,,,2011,,,ConvictingtheInnocent,,,,,,
2011_GloubermanMisha_TheChairsAreWhereThePeopleGo.txt,,,,,2011,,,TheChairsAreWhereThePeopleGo,,,,,,
"2011_Kahneman,Daniel_ThinkingFastandSlow_NF.txt",,,,,2011,,,ThinkingFastandSlow,,,,,,
2011_KondoMarie_TheLifeChangingMagicOfTydyingUp.txt,,,,,2011,,,TheLifeChangingMagicOfTydyingUp,,,,,,
"2011_Lelyveld,Joseph_GreatSoul_NF.txt",,,,,2011,,,GreatSoul,,,,,,
"2011_Levine,Robert_FreeRide-HowDigitalParasites_NF.txt",,,,,2011,,,FreeRide-HowDigitalParasites,,,,,,
"2011_Safina,Carl_ASeainFlames_NF.txt",,,,,2011,,,ASeainFlames,,,,,,
"2011_Watts,DuncanJ_EverythingisObvious_NF.txt",,,,,2011,,,EverythingisObvious,,,,,,
"2011_West,Bing_TheWrongWar_NF.txt",,,,,2011,,,TheWrongWar,,,,,,
"2012_Amar,AkhilReed_AmericasUnwritten_NF.txt",,,,,2012,,,AmericasUnwritten,,,,,,
"2012_Andrews,Lori_IKnowWhoYouAreandISawWhatYouDid_NF.txt",,,,,2012,,,IKnowWhoYouAreandISawWhatYouDid,,,,,,
"2012_Armstead,Myra_FreedomsGardener_NF.txt",,,,,2012,,,FreedomsGardener,,,,,,
"2012_Barry,JohnM_RogerWilliams_NF.txt",,,,,2012,,,RogerWilliams,,,,,,
"2012_Binelli,Mark_DetroitCity_NF.txt",,,,,2012,,,DetroitCity,,,,,,
"2012_Bonner,Raymond_AnatomyofInjusticeAMurderCaseGoneWrong_NF.txt",,,,,2012,,,AnatomyofInjusticeAMurderCaseGoneWrong,,,,,,
2012_BrownBrene_DaringGreatly.txt,,,,,2012,,,DaringGreatly,,,,,,
"2012_Byrne,David_HowMusicWorks_NF.txt",,,,,2012,,,HowMusicWorks,,,,,,
"2012_Cahalan,Susannah_BrainonFire_NF.txt",,,,,2012,,,BrainonFire,,,,,,
"2012_Chandrasekaran,Rajiv_LittleAmerica_NF.txt",,,,,2012,,,LittleAmerica,,,,,,
"2012_Colt,GeorgeHowe_OnHisBrothers_NF.txt",,,,,2012,,,OnHisBrothers,,,,,,
2012_CvetkovichAnn_Depression.txt,,,,,2012,,,Depression,,,,,,
"2012_Egan,Timothy_ShortNightsoftheShadowCatcher_NF.txt",,,,,2012,,,ShortNightsoftheShadowCatcher,,,,,,
"2012_Hale,Sheila_Titan_NF.txt",,,,,2012,,,Titan,,,,,,
"2012_Harden,Nathan_SexandGodatYale_NF.txt",,,,,2012,,,SexandGodatYale,,,,,,
"2012_Hirshman,Linda_Victory_NF.txt",,,,,2012,,,Victory,,,,,,
"2012_Hitt,Jack_BunchofAmateursASearchfortheAmeric_NF.txt",,,,,2012,,,BunchofAmateursASearchfortheAmeric,,,,,,
"2012_Hochschild,ArlieRussel_OutsourcedSelf_NF.txt",,,,,2012,,,OutsourcedSelf,,,,,,
"2012_Keizer,Garret_Privacy_NF.txt",,,,,2012,,,Privacy,,,,,,
"2012_Leonard,John_ReadingforMyLife_NF.txt",,,,,2012,,,ReadingforMyLife,,,,,,
"2012_Maddow,Rachel_Drift_TheUnmooringofAmericanMilitary_NF.txt",,,,,2012,,,Drift,,,,,,
"2012_Maraniss,David_BarackObama_The Story_NF.txt",,,,,2012,,,BarackObama,,,,,,
"2012_Mealer,Bryan_MuckCity_NF.txt",,,,,2012,,,MuckCity,,,,,,
"2012_Mundy,Liza_TheRicherSex_NF.txt",,,,,2012,,,TheRicherSex,,,,,,
"2012_Murphy,Paul_ShootingVictoria_NF.txt",,,,,2012,,,ShootingVictoria,,,,,,
"2012_Niven,Penelope_ThortonWilder_NF.txt",,,,,2012,,,ThortonWilder,,,,,,
2012_OlenHelaine_PoundFoolish.txt,,,,,2012,,,PoundFoolish,,,,,,
"2012_Petersen,Grant_JustRide_NF.txt",,,,,2012,,,JustRide,,,,,,
"2012_Phillips,Kevin_1775AGoodYearforRevolution_NF.txt",,,,,2012,,,1775AGoodYearforRevolution,,,,,,
"2012_Popkin,Samuel_TheCandidate_NF.txt",,,,,2012,,,TheCandidate,,,,,,
"2012_Ricks,Thomas_TheGenerals_NF.txt",,,,,2012,,,TheGenerals,,,,,,
"2012_Robinson,Marilynne_WhenIWasaChildIReadBooks_NF.txt",,,,,2012,,,WhenIWasaChildIReadBooks,,,,,,
"2012_Sacks,Oliver_Hallucinations_NF.txt",,,,,2012,,,Hallucinations,,,,,,
"2012_Shiller,RobertJ_FinanceandtheGoodSociety_NF.txt",,,,,2012,,,FinanceandtheGoodSociety,,,,,,
"2012_Silver,Charlotte_CharlotteAuChocolat_MemoriesofaResta_NF.txt",,,,,2012,,,CharlotteAuChocolat,,,,,,
"2012_Skinner,Jeffrey_The65PracticesofModeratelySuccessful_NF.txt",,,,,2012,,,The65PracticesofModeratelySuccessful,,,,,,
"2012_Smith,Daniel_MonkeyMind_NF.txt",,,,,2012,,,MonkeyMind,,,,,,
"2012_Spence,Simon_TheStoneRoses_NF.txt",,,,,2012,,,TheStoneRoses,,,,,,
"2012_Tough,Paul_HowChildrenSucceed_NF.txt",,,,,2012,,,HowChildrenSucceed,,,,,,
"2012_Whitney,Craig_LivingwithGuns_NF.txt",,,,,2012,,,LivingwithGuns,,,,,,
"2012_Young,Neil_WagingHeavyPeace_NF.txt",,,,,2012,,,WagingHeavyPeace,,,,,,
"2013_Anderson,Scott_LawrenceinArabia_NF.txt",,,,,2013,,,LawrenceinArabia,,,,,,
"2013_Bass,Gary_TheBloodTelegram_NF.txt",,,,,2013,,,TheBloodTelegram,,,,,,
"2013_Bazelon,Emily_SticksandStones_NF.txt",,,,,2013,,,SticksandStones,,,,,,
"2013_Bering,Jesse_PervTheSexualDeviantinAllofUs_NF.txt",,,,,2013,,,PervTheSexualDeviantinAllofUs,,,,,,
"2013_Buruma,Ian_YearZero_NF.txt",,,,,2013,,,YearZero,,,,,,
"2013_Butler,Katy_KnockingonHeavensDoor_NF.txt",,,,,2013,,,KnockingonHeavensDoor,,,,,,
"2013_Cannadine,David_TheUndividedPast_NF.txt",,,,,2013,,,TheUndividedPast,,,,,,
"2013_Connors,Jimmy_TheOutsider.txt",,,,,2013,,,TheOutsider,,,,,,
"2013_Dalrymple,William_ReturnofaKing_NF.txt",,,,,2013,,,ReturnofaKing,,,,,,
"2013_Deaton,Angus_TheGreatEscape_NF.txt",,,,,2013,,,TheGreatEscape,,,,,,
"2013_Dreze,Jean_AnUncertainGloryIndiaanditsContradictions_NF.txt",,,,,2013,,,AnUncertainGloryIndiaanditsContradictions,,,,,,
"2013_Fink,Sheri_FiveDaysatMemorialLifeandDeathina_NF.txt",,,,,2013,,,FiveDaysatMemorialLifeandDeathina,,,,,,
"2013_Haskell,Molly_MyBrotherMySister_NF.txt",,,,,2013,,,MyBrotherMySister,,,,,,
"2013_Johnson,George_TheCancerChronicles_NF.txt",,,,,2013,,,TheCancerChronicles,,,,,,
"2013_Knox,Amanda_WaitingtoBeHeard_NF.txt",,,,,2013,,,WaitingtoBeHeard,,,,,,
"2013_Lepore,Jill_Book of Ages_TheLifeandOpinionsofJan_NF.txt",,,,,2013,,,Book of Ages,,,,,,
"2013_Lindhout,Amanda_AHouseintheSky_NF.txt",,,,,2013,,,AHouseintheSky,,,,,,
2013_LyubomirskySonja_TheMythsOfHappiness.txt,,,,,2013,,,TheMythsOfHappiness,,,,,,
"2013_Malcolm,Janet_FortyoneFalseStarts_NF.txt",,,,,2013,,,FortyoneFalseStarts,,,,,,
"2013_McDonnell,Evelyn_QueensofNoise_NF.txt",,,,,2013,,,QueensofNoise,,,,,,
"2013_Mitter,Rana_ForgottenAlly_NF.txt",,,,,2013,,,ForgottenAlly,,,,,,
"2013_Moreno,Rita_RitaMoreno_NF.txt",,,,,2013,,,RitaMoreno,,,,,,
"2013_Moss,Michael_SaltSugarFat_NF.txt",,,,,2013,,,SaltSugarFat,,,,,,
"2013_Norman,Howard_IHatetoLeaveThisBeautifulPlace_NF.txt",,,,,2013,,,IHatetoLeaveThisBeautifulPlace,,,,,,
"2013_OBrien,Edna_CountryGirlAMemoir_NF.txt",,,,,2013,,,CountryGirlAMemoir,,,,,,
"2013_Pierpont,Claudia_RothUnbound_NF.txt",,,,,2013,,,RothUnbound,,,,,,
"2013_Pollack,Kenneth_Unthinkable_NF.txt",,,,,2013,,,Unthinkable,,,,,,
"2013_Rapp,Emily_TheStillPointoftheTurningWorld_NF.txt",,,,,2013,,,TheStillPointoftheTurningWorld,,,,,,
"2013_Ravitch,Diane_ReignofError_NF.txt",,,,,2013,,,ReignofError,,,,,,
"2013_Ricca,Brad_SuperBoys_NF.txt",,,,,2013,,,SuperBoys,,,,,,
"2013_Riley,Naomi_TilFaithDoUsPart_NF.txt",,,,,2013,,,TilFaithDoUsPart,,,,,,
"2013_Ripley,Amanda_TheSmartestKidsintheWorld_NF.txt",,,,,2013,,,TheSmartestKidsintheWorld,,,,,,
